Date,Open,High,Low,Close,Adj. Close,Change,Volume
2006-06-19,84.21,84.29,83.98,84.19,45.254,-0.14%,1233700
2006-06-20,84.13,84.19,83.88,84.05,45.179,-0.17%,611400
2006-06-21,84.25,84.25,84.07,84.07,45.190,+0.02%,476000
2006-06-22,83.84,83.90,83.56,83.59,44.932,-0.57%,745500
2006-06-23,83.62,83.73,83.35,83.42,44.840,-0.20%,675500
2006-06-26,83.42,83.47,83.12,83.26,44.754,-0.19%,526100
2006-06-27,83.38,83.74,83.38,83.67,44.975,+0.49%,429100
2006-06-28,83.63,83.63,83.19,83.23,44.738,-0.53%,381300
2006-06-29,83.58,83.82,83.36,83.51,44.889,+0.34%,1609300
2006-06-30,83.50,84.40,83.50,84.32,45.324,+0.97%,1219000
2006-07-03,83.90,83.96,83.73,83.91,45.279,-0.49%,716800
2006-07-05,83.40,83.42,82.95,83.24,44.918,-0.80%,1289200
2006-07-06,83.33,83.79,83.33,83.75,45.193,+0.61%,451400
2006-07-07,84.20,84.46,84.08,84.29,45.485,+0.64%,1356900
2006-07-10,84.18,84.40,84.05,84.37,45.528,+0.09%,480400
2006-07-11,84.59,84.86,84.58,84.64,45.673,+0.32%,423800
2006-07-12,84.33,84.82,84.27,84.66,45.684,+0.02%,641000
2006-07-13,84.70,85.05,84.68,84.99,45.862,+0.39%,1347400
2006-07-14,84.82,85.16,84.82,85.04,45.889,+0.06%,1343900
2006-07-17,84.97,85.19,84.85,85.17,45.959,+0.15%,514100
2006-07-18,84.70,84.75,84.40,84.44,45.565,-0.86%,621000
2006-07-19,84.33,85.30,84.24,85.24,45.997,+0.95%,1267400
2006-07-20,84.97,85.63,84.97,85.49,46.132,+0.29%,1320200
2006-07-21,85.60,85.67,85.20,85.33,46.046,-0.19%,652100
2006-07-24,85.41,85.51,85.21,85.28,46.019,-0.06%,393900
2006-07-25,85.23,85.38,84.90,85.03,45.884,-0.29%,948200
2006-07-26,84.91,85.37,84.87,85.34,46.051,+0.36%,717100
2006-07-27,85.48,85.48,85.12,85.21,45.981,-0.15%,295500
2006-07-28,85.65,85.89,85.60,85.70,46.245,+0.58%,769800
2006-07-31,85.62,85.81,85.55,85.81,46.305,+0.13%,375100
2006-08-01,85.32,85.50,85.04,85.46,46.300,-0.41%,577800
2006-08-02,85.37,85.78,85.20,85.78,46.474,+0.37%,477400
2006-08-03,85.63,86.04,85.52,85.80,46.485,+0.02%,500500
2006-08-04,86.40,86.48,86.29,86.32,46.766,+0.61%,1246000
2006-08-07,86.33,86.39,86.18,86.37,46.793,+0.06%,1127600
2006-08-08,86.38,86.57,86.09,86.18,46.690,-0.22%,844400
2006-08-09,85.75,86.02,85.71,85.90,46.539,-0.32%,372400
2006-08-10,85.85,85.85,85.45,85.77,46.468,-0.15%,539000
2006-08-11,85.47,85.53,85.36,85.40,46.268,-0.43%,450800
2006-08-14,85.35,85.37,85.19,85.25,46.187,-0.18%,662300
2006-08-15,85.78,86.09,85.78,85.97,46.577,+0.84%,1093800
2006-08-16,86.57,86.64,86.46,86.55,46.891,+0.67%,838900
2006-08-17,86.77,86.77,86.42,86.52,46.875,-0.03%,922300
2006-08-18,86.72,86.91,86.65,86.77,47.010,+0.29%,1050700
2006-08-21,86.89,87.08,86.87,87.08,47.178,+0.36%,676400
2006-08-22,87.00,87.23,86.97,87.11,47.194,+0.03%,749300
2006-08-23,87.06,87.24,86.86,87.15,47.216,+0.05%,801700
2006-08-24,87.41,87.44,87.24,87.31,47.303,+0.18%,1206700
2006-08-25,87.24,87.59,87.20,87.44,47.373,+0.15%,569000
2006-08-28,87.41,87.52,87.24,87.52,47.416,+0.09%,582300
2006-08-29,87.25,87.64,86.98,87.64,47.481,+0.14%,1345600
2006-08-30,87.83,87.87,87.66,87.87,47.606,+0.26%,1180500
2006-08-31,87.74,88.20,87.74,88.08,47.720,+0.24%,1272400
2006-09-01,87.62,87.90,87.47,87.76,47.736,-0.36%,893400
2006-09-05,87.51,87.64,87.16,87.21,47.437,-0.63%,2271300
2006-09-06,86.89,87.09,86.72,87.09,47.372,-0.14%,1853400
2006-09-07,86.93,87.32,86.74,87.26,47.464,+0.20%,1716100
2006-09-08,87.49,87.60,87.33,87.33,47.502,+0.08%,540300
2006-09-11,87.49,87.49,86.95,87.25,47.459,-0.09%,557600
2006-09-12,87.15,87.71,87.00,87.69,47.698,+0.50%,820800
2006-09-13,88.03,88.03,87.66,87.73,47.720,+0.05%,797000
2006-09-14,87.65,87.87,87.42,87.53,47.611,-0.23%,672800
2006-09-15,87.76,87.95,87.45,87.46,47.573,-0.08%,1047200
2006-09-18,86.97,87.38,86.97,87.32,47.497,-0.16%,871400
2006-09-19,87.86,88.30,87.84,88.30,48.030,+1.12%,1229600
2006-09-20,88.38,88.48,88.14,88.43,48.101,+0.15%,827400
2006-09-21,88.35,89.28,88.35,89.24,48.541,+0.92%,1698600
2006-09-22,89.32,89.70,89.32,89.68,48.781,+0.49%,1428600
2006-09-25,89.84,90.31,89.81,90.31,49.123,+0.70%,2607600
2006-09-26,90.00,90.10,89.82,89.93,48.917,-0.42%,2200000
2006-09-27,90.25,90.28,89.63,89.67,48.775,-0.29%,1165400
2006-09-28,89.43,89.59,89.27,89.52,48.694,-0.17%,1796800
2006-09-29,89.69,89.73,89.09,89.41,48.634,-0.12%,1398000
2006-10-02,89.10,89.45,88.97,89.30,48.767,-0.12%,1211900
2006-10-03,89.40,89.44,89.15,89.18,48.701,-0.13%,854900
2006-10-04,89.33,89.85,89.33,89.83,49.056,+0.73%,1155500
2006-10-05,89.54,89.54,88.95,89.20,48.712,-0.70%,1241600
2006-10-06,89.09,89.10,88.22,88.27,48.204,-1.04%,2472400
2006-10-09,88.10,88.60,88.01,88.51,48.336,+0.27%,834900
2006-10-10,87.95,88.11,87.63,87.81,47.953,-0.79%,1398700
2006-10-11,87.95,88.03,87.42,87.55,47.811,-0.30%,1521600
2006-10-12,87.63,87.77,87.48,87.60,47.839,+0.06%,586400
2006-10-13,87.29,87.36,87.11,87.16,47.598,-0.50%,1414100
2006-10-16,87.40,87.56,87.37,87.55,47.811,+0.45%,897600
2006-10-17,87.88,88.05,87.51,87.62,47.849,+0.08%,730800
2006-10-18,87.69,87.88,87.55,87.80,47.948,+0.21%,499600
2006-10-19,87.59,87.76,87.36,87.64,47.860,-0.18%,797300
2006-10-20,87.61,87.70,87.55,87.55,47.811,-0.10%,280700
2006-10-23,87.15,87.21,86.88,87.20,47.620,-0.40%,1200600
2006-10-24,87.17,87.25,87.15,87.20,47.620,+0.00%,243400
2006-10-25,87.27,87.97,87.23,87.89,47.997,+0.79%,558400
2006-10-26,88.15,88.52,88.15,88.46,48.308,+0.65%,1558300
2006-10-27,89.02,89.05,88.70,88.87,48.532,+0.46%,1601500
2006-10-30,88.89,89.12,88.84,89.12,48.669,+0.28%,901200
2006-10-31,89.25,89.87,89.14,89.81,49.045,+0.77%,964600
2006-11-01,89.61,90.12,89.45,89.96,49.317,+0.17%,1440100
2006-11-02,89.63,89.77,89.48,89.59,49.114,-0.41%,853300
2006-11-03,88.67,88.84,88.30,88.53,48.533,-1.18%,1534100
2006-11-06,88.35,88.79,88.35,88.79,48.675,+0.29%,528000
2006-11-07,89.28,89.51,89.12,89.20,48.900,+0.46%,525900
2006-11-08,89.24,89.52,89.09,89.52,49.076,+0.36%,706300
2006-11-09,89.47,89.59,89.38,89.47,49.048,-0.06%,729600
2006-11-10,89.65,90.04,89.65,89.86,49.262,+0.44%,738100
2006-11-13,89.84,89.84,89.47,89.84,49.251,-0.02%,462400
2006-11-14,90.34,90.39,90.12,90.19,49.443,+0.39%,916400
2006-11-15,90.05,90.05,89.74,89.85,49.257,-0.38%,1803200
2006-11-16,90.00,90.05,89.28,89.44,49.032,-0.46%,1494400
2006-11-17,89.56,90.22,89.51,89.95,49.311,+0.57%,1752000
2006-11-20,90.00,90.12,89.86,90.09,49.388,+0.16%,857200
2006-11-21,90.14,90.39,89.96,90.31,49.509,+0.24%,605100
2006-11-22,90.36,90.51,90.27,90.46,49.591,+0.17%,770300
2006-11-24,90.75,90.90,90.62,90.62,49.679,+0.18%,533400
2006-11-27,90.23,90.95,90.12,90.95,49.860,+0.36%,784500
2006-11-28,91.24,91.25,90.76,91.14,49.964,+0.21%,1466300
2006-11-29,91.30,91.36,90.91,90.93,49.849,-0.23%,1206400
2006-11-30,91.27,91.63,91.14,91.53,50.177,+0.66%,1428600
2006-12-01,91.28,91.80,91.15,91.42,50.305,-0.12%,1156000
2006-12-04,91.30,91.62,91.22,91.58,50.393,+0.18%,460700
2006-12-05,91.36,91.52,91.00,91.15,50.157,-0.47%,1833700
2006-12-06,91.03,91.18,90.89,90.97,50.058,-0.20%,936100
2006-12-07,90.99,91.09,90.75,90.90,50.019,-0.08%,739200
2006-12-08,90.85,90.97,90.19,90.24,49.656,-0.73%,2090300
2006-12-11,90.63,90.74,90.51,90.63,49.870,+0.43%,727700
2006-12-12,90.73,90.97,90.45,90.82,49.975,+0.21%,802800
2006-12-13,90.31,90.35,89.82,90.01,49.529,-0.89%,1217900
2006-12-14,89.82,89.90,89.60,89.68,49.348,-0.37%,687600
2006-12-15,90.58,90.66,89.60,89.73,49.375,+0.06%,1162100
2006-12-18,89.72,89.84,89.59,89.76,49.392,+0.03%,441400
2006-12-19,89.51,89.81,89.51,89.64,49.326,-0.13%,930700
2006-12-20,89.65,89.68,89.55,89.63,49.320,-0.01%,336800
2006-12-21,89.71,90.19,89.60,90.08,49.568,+0.50%,770700
2006-12-22,89.83,89.85,89.21,89.39,49.188,-0.77%,1433200
2006-12-26,89.45,89.69,89.36,89.66,49.337,+0.30%,496200
2006-12-27,89.28,89.33,88.70,88.70,48.974,-1.07%,840700
2006-12-28,88.90,88.96,88.06,88.50,48.864,-0.23%,1080200
2006-12-29,88.35,88.55,88.21,88.43,48.825,-0.08%,775500
2007-01-03,89.22,89.46,88.66,89.06,49.173,+0.71%,1870400
2007-01-04,89.22,89.65,89.22,89.60,49.471,+0.61%,1697000
2007-01-05,88.80,89.40,88.75,89.21,49.255,-0.44%,1298400
2007-01-08,89.12,89.37,89.05,89.37,49.344,+0.18%,414200
2007-01-09,89.48,89.48,89.22,89.37,49.344,+0.00%,481500
2007-01-10,89.07,89.13,88.88,88.97,49.123,-0.45%,519600
2007-01-11,88.79,88.80,88.26,88.45,48.836,-0.58%,1293500
2007-01-12,88.15,88.84,87.90,88.04,48.610,-0.46%,846300
2007-01-16,88.23,88.24,88.03,88.23,48.714,+0.22%,702800
2007-01-17,88.21,88.27,87.82,87.96,48.565,-0.31%,724200
2007-01-18,87.94,88.28,87.78,88.23,48.714,+0.31%,918300
2007-01-19,88.15,88.15,87.87,87.99,48.582,-0.27%,882500
2007-01-22,88.15,88.33,88.12,88.20,48.698,+0.24%,432000
2007-01-23,88.02,88.05,87.57,87.62,48.378,-0.66%,1096800
2007-01-24,87.66,87.70,87.50,87.61,48.372,-0.01%,463700
2007-01-25,87.45,87.47,86.88,86.98,48.024,-0.72%,1397000
2007-01-26,86.78,87.08,86.65,86.91,47.986,-0.08%,1576800
2007-01-29,87.06,87.10,86.60,86.72,47.881,-0.22%,1015300
2007-01-30,86.89,86.91,86.76,86.82,47.936,+0.12%,1295100
2007-01-31,86.70,87.61,86.70,87.55,48.339,+0.84%,2078000
2007-02-01,87.65,87.76,87.00,87.09,48.281,-0.53%,986200
2007-02-02,87.08,87.39,87.08,87.20,48.342,+0.13%,814700
2007-02-05,87.40,87.46,87.16,87.32,48.408,+0.14%,395500
2007-02-06,87.20,87.83,87.16,87.80,48.674,+0.55%,770500
2007-02-07,87.90,88.12,87.84,88.06,48.819,+0.30%,836200
2007-02-08,87.99,88.31,87.91,88.13,48.857,+0.08%,980200
2007-02-09,87.89,87.92,87.55,87.63,48.580,-0.57%,878300
2007-02-12,87.49,87.65,87.33,87.43,48.469,-0.23%,467600
2007-02-13,87.49,87.49,87.20,87.24,48.364,-0.22%,1310600
2007-02-14,87.52,88.19,87.52,88.07,48.824,+0.95%,2262500
2007-02-15,88.53,88.58,88.33,88.33,48.968,+0.30%,893800
2007-02-16,88.59,88.72,88.48,88.64,49.140,+0.35%,1476700
2007-02-20,88.50,88.85,88.50,88.84,49.251,+0.23%,847400
2007-02-21,88.53,88.70,88.48,88.69,49.168,-0.17%,379800
2007-02-22,88.41,88.45,88.09,88.21,48.902,-0.54%,485200
2007-02-23,88.53,88.94,88.49,88.84,49.251,+0.71%,735700
2007-02-26,89.15,89.44,89.11,89.43,49.578,+0.66%,763400
2007-02-27,89.74,91.26,89.60,90.56,50.204,+1.26%,3243200
2007-02-28,90.16,90.47,89.89,90.15,49.977,-0.45%,1701900
2007-03-01,90.28,90.43,89.65,89.75,49.945,-0.44%,2423900
2007-03-02,89.96,90.48,89.67,90.20,50.196,+0.50%,1619800
2007-03-05,90.48,90.50,90.06,90.35,50.279,+0.17%,1505200
2007-03-06,90.06,90.36,89.99,90.08,50.129,-0.30%,837400
2007-03-07,90.08,90.50,89.98,90.43,50.324,+0.39%,915400
2007-03-08,90.29,90.42,90.11,90.35,50.279,-0.09%,574700
2007-03-09,89.38,89.90,89.19,89.40,49.751,-1.05%,1534700
2007-03-12,89.73,89.98,89.68,89.75,49.945,+0.39%,594400
2007-03-13,90.23,90.34,89.98,90.29,50.246,+0.60%,553800
2007-03-14,90.15,90.54,89.84,89.88,50.018,-0.45%,1698100
2007-03-15,89.76,89.96,89.67,89.87,50.012,-0.01%,394900
2007-03-16,89.67,89.92,89.65,89.85,50.001,-0.02%,623800
2007-03-19,89.58,89.70,89.52,89.66,49.895,-0.21%,693900
2007-03-20,89.91,89.95,89.69,89.71,49.923,+0.06%,768400
2007-03-21,89.38,90.09,88.69,89.75,49.945,+0.04%,1513400
2007-03-22,89.48,89.48,88.83,89.04,49.550,-0.79%,1484300
2007-03-23,89.19,89.20,88.78,88.79,49.411,-0.28%,1679700
2007-03-26,88.62,89.27,88.50,88.90,49.472,+0.12%,763600
2007-03-27,88.64,88.81,88.56,88.75,49.389,-0.17%,619800
2007-03-28,88.91,89.11,88.41,88.57,49.289,-0.20%,816900
2007-03-29,88.54,88.67,88.32,88.45,49.222,-0.14%,823000
2007-03-30,88.65,88.92,88.22,88.28,49.127,-0.19%,2015100
2007-04-02,88.11,88.22,88.01,88.10,49.209,-0.20%,579600
2007-04-03,88.02,88.17,87.98,87.99,49.148,-0.12%,617000
2007-04-04,88.17,88.34,87.90,88.08,49.198,+0.10%,576900
2007-04-05,88.10,88.12,87.71,87.75,49.013,-0.37%,436400
2007-04-09,87.28,87.31,87.13,87.17,48.689,-0.66%,1283900
2007-04-10,87.39,87.55,87.31,87.43,48.835,+0.30%,674400
2007-04-11,87.47,87.58,87.28,87.37,48.801,-0.07%,476200
2007-04-12,87.50,87.57,87.28,87.39,48.812,+0.02%,495100
2007-04-13,87.41,87.47,87.01,87.12,48.662,-0.31%,557800
2007-04-16,87.40,87.68,87.40,87.60,48.930,+0.55%,833600
2007-04-17,87.89,88.16,87.84,88.09,49.203,+0.56%,1254200
2007-04-18,88.37,88.56,88.36,88.53,49.449,+0.50%,450800
2007-04-19,88.66,88.71,88.20,88.38,49.365,-0.17%,1305900
2007-04-20,88.45,88.45,88.06,88.15,49.237,-0.26%,664500
2007-04-23,88.14,88.59,88.04,88.47,49.416,+0.36%,419000
2007-04-24,88.45,88.82,88.45,88.80,49.600,+0.37%,881300
2007-04-25,88.57,88.79,88.11,88.49,49.427,-0.35%,569000
2007-04-26,88.43,88.43,87.85,87.85,49.069,-0.72%,2048400
2007-04-27,88.01,88.05,87.78,87.83,49.058,-0.02%,428700
2007-04-30,88.33,88.75,88.25,88.75,49.572,+1.05%,485700
2007-05-01,88.58,88.64,88.11,88.49,49.608,-0.29%,487200
2007-05-02,88.44,88.48,88.29,88.44,49.580,-0.06%,443900
2007-05-03,88.37,88.37,88.01,88.24,49.468,-0.23%,427000
2007-05-04,88.52,88.64,88.50,88.60,49.670,+0.41%,262000
2007-05-07,88.70,88.85,88.67,88.84,49.804,+0.27%,210200
2007-05-08,89.01,89.01,88.64,88.64,49.692,-0.23%,488400
2007-05-09,88.65,88.66,88.26,88.29,49.496,-0.39%,634900
2007-05-10,88.40,88.59,88.31,88.50,49.614,+0.24%,519500
2007-05-11,88.64,88.70,88.13,88.19,49.440,-0.35%,1238400
2007-05-14,88.23,88.28,87.96,87.96,49.311,-0.26%,315200
2007-05-15,88.19,88.21,87.66,87.93,49.294,-0.03%,382400
2007-05-16,87.86,88.00,87.83,87.87,49.260,-0.07%,599500
2007-05-17,87.60,87.72,87.41,87.51,49.059,-0.41%,397000
2007-05-18,87.35,87.50,86.88,86.93,48.733,-0.66%,856500
2007-05-21,86.93,87.24,86.83,87.19,48.879,+0.30%,821100
2007-05-22,87.18,87.20,86.68,86.74,48.627,-0.52%,920200
2007-05-23,86.84,86.84,86.31,86.49,48.487,-0.29%,914500
2007-05-24,86.46,86.59,85.96,86.57,48.532,+0.09%,1598200
2007-05-25,86.40,86.61,86.33,86.37,48.419,-0.23%,754900
2007-05-29,86.51,86.57,85.83,86.36,48.414,-0.01%,1055700
2007-05-30,86.79,86.79,86.39,86.54,48.515,+0.21%,612000
2007-05-31,86.56,86.58,86.04,86.38,48.425,-0.18%,1725900
2007-06-01,85.90,86.84,85.54,85.59,48.171,-0.91%,1694300
2007-06-04,85.83,86.02,85.67,85.98,48.390,+0.46%,877700
2007-06-05,85.89,85.94,85.38,85.44,48.086,-0.63%,1145400
2007-06-06,85.36,85.54,85.26,85.40,48.064,-0.05%,1129200
2007-06-07,84.63,84.71,83.73,83.87,47.203,-1.79%,5010400
2007-06-08,83.61,84.12,83.36,83.80,47.163,-0.08%,5307600
2007-06-11,83.49,83.89,83.26,83.56,47.028,-0.29%,2043800
2007-06-12,82.91,83.42,82.20,82.35,46.347,-1.45%,9043900
2007-06-13,82.70,83.76,82.65,83.33,46.899,+1.19%,8751200
2007-06-14,83.14,83.71,83.05,83.12,46.780,-0.25%,3384700
2007-06-15,83.42,83.73,83.20,83.69,47.101,+0.69%,5827200
2007-06-18,83.63,83.65,82.24,83.52,47.006,-0.20%,17704600
2007-06-19,83.82,84.45,83.72,84.30,47.445,+0.93%,4620100
2007-06-20,84.02,84.08,83.59,83.62,47.062,-0.81%,3031700
2007-06-21,83.54,83.70,83.21,83.22,46.837,-0.48%,850400
2007-06-22,83.05,83.77,82.95,83.76,47.141,+0.65%,2118900
2007-06-25,84.15,84.35,83.96,84.22,47.400,+0.55%,1323500
2007-06-26,84.29,84.32,83.97,84.24,47.411,+0.02%,2187800
2007-06-27,84.61,84.74,84.20,84.32,47.456,+0.09%,6109300
2007-06-28,84.32,84.58,84.18,84.30,47.445,-0.02%,3612500
2007-06-29,84.85,85.30,84.64,85.17,47.934,+1.03%,1962200
2007-07-02,84.81,85.37,84.81,85.29,48.186,+0.14%,2811700
2007-07-03,85.25,85.34,84.71,84.77,47.892,-0.61%,1387500
2007-07-05,84.31,84.42,83.72,83.82,47.356,-1.12%,4586800
2007-07-06,83.54,83.55,83.28,83.48,47.164,-0.41%,1437800
2007-07-09,83.87,83.93,83.68,83.78,47.333,+0.36%,795400
2007-07-10,84.48,85.20,84.43,85.20,48.135,+1.69%,2258000
2007-07-11,84.95,85.09,84.32,84.32,47.638,-1.03%,1191300
2007-07-12,84.55,84.58,83.87,84.03,47.474,-0.34%,1941200
2007-07-13,84.45,84.55,83.94,84.26,47.604,+0.27%,725900
2007-07-16,84.52,85.11,84.52,85.07,48.062,+0.96%,952000
2007-07-17,84.86,85.09,84.50,84.89,47.960,-0.21%,734200
2007-07-18,84.93,85.54,84.81,85.21,48.141,+0.38%,1836800
2007-07-19,84.90,85.26,84.80,85.19,48.130,-0.02%,1021000
2007-07-20,85.38,86.08,85.32,85.96,48.565,+0.90%,1459900
2007-07-23,85.69,85.97,85.69,85.82,48.486,-0.16%,777900
2007-07-24,86.01,86.16,85.72,86.14,48.666,+0.37%,1351600
2007-07-25,86.07,86.39,86.00,86.31,48.762,+0.20%,881100
2007-07-26,86.74,87.46,86.65,87.03,49.169,+0.83%,2866400
2007-07-27,87.05,87.56,86.85,87.28,49.311,+0.29%,5367800
2007-07-30,87.19,87.36,86.91,87.03,49.169,-0.29%,1803900
2007-07-31,87.13,87.75,86.95,87.66,49.525,+0.72%,2467600
2007-08-01,87.26,87.54,87.09,87.13,49.418,-0.60%,2154700
2007-08-02,87.21,87.45,86.99,87.35,49.543,+0.25%,2079400
2007-08-03,87.28,87.93,87.28,87.93,49.872,+0.66%,1577600
2007-08-06,87.70,87.72,87.17,87.29,49.509,-0.73%,1298400
2007-08-07,87.43,87.71,86.92,87.22,49.469,-0.08%,1890800
2007-08-08,86.89,86.89,85.86,86.16,48.868,-1.22%,6453000
2007-08-09,86.75,86.86,85.72,86.28,48.936,+0.14%,2637500
2007-08-10,86.49,86.70,85.98,86.08,48.822,-0.23%,1496400
2007-08-13,85.92,86.40,85.90,86.33,48.964,+0.29%,1312600
2007-08-14,86.02,86.78,86.01,86.56,49.095,+0.27%,1314700
2007-08-15,86.65,86.75,86.25,86.25,48.919,-0.36%,1101700
2007-08-16,86.87,87.60,86.76,87.14,49.424,+1.03%,2410200
2007-08-17,86.40,86.91,86.05,86.79,49.225,-0.40%,2114400
2007-08-20,86.96,87.27,86.83,86.84,49.254,+0.06%,1048700
2007-08-21,87.10,87.41,87.05,87.26,49.492,+0.48%,1517200
2007-08-22,87.05,87.31,86.81,87.12,49.412,-0.16%,1137800
2007-08-23,87.09,87.68,87.03,87.42,49.582,+0.34%,1618800
2007-08-24,87.77,88.08,87.56,87.85,49.826,+0.49%,1614600
2007-08-27,88.28,88.48,88.15,88.31,50.087,+0.52%,1585400
2007-08-28,88.43,88.74,88.28,88.46,50.172,+0.17%,1298900
2007-08-29,88.49,88.77,88.16,88.22,50.036,-0.27%,2686700
2007-08-30,88.61,88.96,88.47,88.81,50.371,+0.67%,1806800
2007-08-31,88.59,89.20,88.54,88.88,50.411,+0.08%,2763200
2007-09-04,88.83,89.13,88.20,88.56,50.434,-0.36%,931000
2007-09-05,88.76,89.35,88.72,89.27,50.839,+0.80%,1271500
2007-09-06,89.31,89.49,88.95,89.04,50.708,-0.26%,1768400
2007-09-07,89.75,90.50,89.69,90.30,51.425,+1.42%,2852200
2007-09-10,90.50,91.27,90.50,91.00,51.824,+0.78%,2495200
2007-09-11,90.88,91.27,90.70,90.93,51.784,-0.08%,3925400
2007-09-12,90.90,90.94,90.42,90.59,51.591,-0.37%,4458300
2007-09-13,90.30,90.33,89.58,89.78,51.129,-0.89%,2020600
2007-09-14,90.58,90.59,89.62,89.91,51.203,+0.14%,1357200
2007-09-17,89.82,90.39,89.76,90.34,51.448,+0.48%,1285400
2007-09-18,89.80,90.24,89.00,89.66,51.061,-0.75%,3132800
2007-09-19,88.71,89.01,88.37,88.83,50.588,-0.93%,3854700
2007-09-20,88.18,88.29,87.10,87.15,49.632,-1.89%,5903200
2007-09-21,87.58,88.13,87.58,87.89,50.053,+0.85%,2217600
2007-09-24,88.03,88.28,87.91,88.14,50.195,+0.28%,1943600
2007-09-25,88.50,88.62,87.83,87.83,50.019,-0.35%,2513500
2007-09-26,87.62,88.13,87.43,87.91,50.064,+0.09%,2646400
2007-09-27,88.24,88.78,88.15,88.52,50.412,+0.69%,1802900
2007-09-28,89.16,89.33,88.22,88.72,50.526,+0.23%,1254700
2007-10-01,88.69,88.98,88.43,88.88,50.814,+0.18%,1399400
2007-10-02,88.75,89.37,88.68,89.16,50.974,+0.32%,887800
2007-10-03,89.33,89.43,88.73,88.90,50.826,-0.29%,1164600
2007-10-04,89.01,89.32,88.91,89.24,51.020,+0.38%,1128700
2007-10-05,88.31,88.44,87.71,88.28,50.471,-1.08%,2184700
2007-10-08,87.77,88.50,87.77,88.21,50.431,-0.08%,280100
2007-10-09,88.16,88.36,87.78,88.10,50.368,-0.12%,901000
2007-10-10,87.98,88.43,87.79,88.15,50.397,+0.06%,855500
2007-10-11,87.52,88.09,87.45,88.06,50.346,-0.10%,1533400
2007-10-12,87.52,88.18,87.48,87.63,50.100,-0.49%,1133900
2007-10-15,87.48,87.72,87.40,87.65,50.111,+0.02%,553300
2007-10-16,87.65,87.98,87.54,87.68,50.128,+0.03%,855500
2007-10-17,87.77,88.95,87.77,88.64,50.677,+1.09%,2377000
2007-10-18,89.11,89.34,89.02,89.13,50.957,+0.55%,1374100
2007-10-19,89.63,90.60,89.61,90.46,51.718,+1.49%,2561800
2007-10-22,90.58,90.65,90.07,90.47,51.723,+0.01%,1866500
2007-10-23,90.26,90.52,90.10,90.35,51.655,-0.13%,1046600
2007-10-24,90.71,91.39,90.56,91.02,52.038,+0.74%,2829300
2007-10-25,91.06,91.18,90.70,90.71,51.861,-0.34%,3062200
2007-10-26,90.37,91.00,90.34,90.50,51.741,-0.23%,1366500
2007-10-29,90.50,90.99,90.48,90.85,51.941,+0.39%,881000
2007-10-30,90.73,91.01,90.42,90.80,51.912,-0.06%,1439600
2007-10-31,90.50,90.70,89.75,89.98,51.443,-0.90%,2498500
2007-11-01,89.96,91.01,89.96,90.75,52.112,+0.86%,2563400
2007-11-02,90.45,91.54,90.21,91.04,52.278,+0.32%,1927700
2007-11-05,91.16,91.39,90.80,91.00,52.255,-0.04%,1021500
2007-11-06,90.60,91.15,90.48,90.56,52.003,-0.48%,575800
2007-11-07,90.54,90.76,90.32,90.72,52.094,+0.18%,1456100
2007-11-08,90.65,90.94,90.43,90.56,52.003,-0.18%,2179600
2007-11-09,91.04,91.59,90.93,91.33,52.445,+0.85%,887200
2007-11-12,91.99,91.99,91.35,91.66,52.634,+0.36%,460600
2007-11-13,91.42,91.49,91.17,91.32,52.439,-0.37%,1116600
2007-11-14,90.95,91.51,90.92,91.42,52.496,+0.11%,684400
2007-11-15,91.61,92.56,91.49,92.28,52.990,+0.94%,1312900
2007-11-16,92.27,92.70,92.21,92.41,53.065,+0.14%,1333800
2007-11-19,92.54,93.42,92.41,93.01,53.409,+0.65%,1343900
2007-11-20,93.09,93.29,92.80,92.91,53.352,-0.11%,1367800
2007-11-21,93.40,93.58,93.24,93.45,53.662,+0.58%,1297800
2007-11-23,93.44,93.80,93.31,93.73,53.823,+0.30%,437400
2007-11-26,94.22,96.36,94.12,95.58,54.885,+1.97%,4427000
2007-11-27,94.96,95.25,93.99,94.67,54.363,-0.95%,3100300
2007-11-28,94.56,94.69,93.84,94.03,53.995,-0.68%,2088100
2007-11-29,94.82,95.42,94.66,94.84,54.460,+0.86%,1594500
2007-11-30,93.88,94.39,93.74,94.38,54.196,-0.49%,1952100
2007-12-03,94.76,95.10,94.28,94.75,54.626,+0.39%,1272700
2007-12-04,94.90,95.06,94.15,94.74,54.620,-0.01%,1721200
2007-12-05,94.22,94.47,93.56,93.61,53.969,-1.19%,1866000
2007-12-06,93.32,93.34,92.54,92.79,53.496,-0.88%,2270200
2007-12-07,92.18,92.35,91.38,91.75,52.897,-1.12%,2171000
2007-12-10,91.64,91.69,90.75,91.20,52.579,-0.60%,2242500
2007-12-11,91.73,93.23,91.58,92.99,53.611,+1.96%,2892400
2007-12-12,91.45,92.65,91.27,92.03,53.058,-1.03%,2225400
2007-12-13,91.61,91.82,90.90,91.03,52.481,-1.09%,1222100
2007-12-14,90.79,90.92,90.50,90.61,52.239,-0.46%,1354900
2007-12-17,91.07,91.54,90.93,91.42,52.706,+0.89%,2046200
2007-12-18,91.59,92.30,91.55,92.01,53.047,+0.65%,1417100
2007-12-19,92.40,93.56,91.88,93.23,53.750,+1.33%,2252400
2007-12-20,93.26,93.87,93.02,93.03,53.635,-0.21%,1659400
2007-12-21,92.90,92.92,91.66,91.67,52.850,-1.46%,1767600
